,account_value,date,daily_return
939,112221209.4045028,2019-09-25,0.0028844780777255
940,112165606.09873956,2019-09-26,-0.0004954794736066
941,111512346.8724418,2019-09-27,-0.0058240600574358
942,110823639.25666574,2019-09-30,-0.0061760660150383
943,110747999.85550454,2019-10-01,-0.0006825204592497
944,108482860.82524765,2019-10-02,-0.0204530920035781
945,109489997.67032516,2019-10-03,
946,111160317.99100871,2019-10-04,0.0152554603728543
947,110471332.36497064,2019-10-07,-0.0061981257204912
948,109116553.40709,2019-10-08,-0.0122636246787065
949,110363068.6705106,2019-10-09,0.0114237045113596
950,110525111.90870358,2019-10-10,0.0014682741259828
951,112070588.89860618,2019-10-11,0.0139830393583242
952,112204733.1389935,2019-10-14,0.0011969620371021
953,113137936.2650513,2019-10-15,0.0083169675641205
954,112616126.79727788,2019-10-16,-0.0046121529612399
955,112494012.6670844,2019-10-17,-0.0010843396382587
956,111594561.70395438,2019-10-18,-0.0079955452010754
957,112136160.04427116,2019-10-21,0.0048532682242488
958,109989360.06357393,2019-10-22,-0.0191445826203578
959,109824376.049985,2019-10-23,-0.001499999759009
960,109678414.59847385,2019-10-24,-0.0013290442136882
961,110183302.50868508,2019-10-25,0.0046033479975033
962,110767962.63741209,2019-10-28,0.005306249816581
963,110707508.2571996,2019-10-29,-0.0005457749585083
964,111598470.3175636,2019-10-30,0.0080478919125712
965,110876508.16335998,2019-10-31,-0.0064692836035226
966,112160429.3000825,2019-11-01,0.011579740000748
967,112583693.05695644,2019-11-04,0.0037737351712652
968,112200389.30812448,2019-11-05,-0.0034046116131403
969,111980989.8367486,2019-11-06,-0.0019554252238231
970,112970584.21816815,2019-11-07,0.0088371640834952
971,112639852.90371504,2019-11-08,-0.0029275878915029
972,112063370.98259096,2019-11-11,-0.0051179214661871
973,111987867.25812924,2019-11-12,-0.0006737591757207
974,111687388.56154644,2019-11-13,-0.0026831361641185
975,111472528.49774943,2019-11-14,-0.0019237629831285
976,112227838.47107476,2019-11-15,0.0067757498955498
977,111883281.24464576,2019-11-18,-0.003070158270203
978,112511197.85770904,2019-11-19,0.0056122470317103
979,111995086.03079492,2019-11-20,-0.0045872040893817
980,112018072.4309376,2019-11-21,0.0002052447206153
981,112146716.15594368,2019-11-22,0.0011484193774662
982,112802959.12993573,2019-11-25,0.005851646811303
983,113127814.58144324,2019-11-26,0.0028798486672085
984,113656485.8634513,2019-11-27,0.0046732210284807
985,113399394.08978492,2019-11-29,-0.0022620070620101
986,112464679.96012056,2019-12-02,-0.0082426730510066
987,111928336.85978869,2019-12-03,-0.0047689914782317
988,112172292.713452,2019-12-04,0.0021795718627437
989,112158039.39829372,2019-12-05,-0.0001270662729045
990,113441802.1579106,2019-12-06,0.0114460164113423
991,113498674.1888822,2019-12-09,0.0005013322240108
992,112997931.70725496,2019-12-10,-0.0044118795678083
993,113015939.326037,2019-12-11,0.0001593623751334
994,113921028.35864276,2019-12-12,0.0080085078087499
995,114181260.60449162,2019-12-13,0.0022843214250982
996,115080955.71610317,2019-12-16,0.0078795338819035
997,114738671.4335108,2019-12-17,-0.0029742912757586
998,114610577.39068748,2019-12-18,-0.0011163981700585
999,115382183.31993644,2019-12-19,0.0067324146410912
1000,116440974.1477639,2019-12-20,0.0091763805932809
1001,116654530.48512807,2019-12-23,0.001834030837746
1002,116426902.7387557,2019-12-24,-0.0019512979515304
1003,116881229.2015853,2019-12-26,0.0039022464064772
1004,116998103.15828083,2019-12-27,0.0009999377786658
1005,116068932.5234313,2019-12-30,-0.0079417581120312
1006,116338176.63189076,2019-12-31,0.0023196914334084
1007,117985319.56361532,2020-01-02,0.0141582323138544
1008,116967334.6534667,2020-01-03,
1009,117005609.06518044,2020-01-06,0.0003272230817872
1010,116367151.32089251,2020-01-07,-0.0054566422019328
1011,117619763.99351124,2020-01-08,0.0107643150012715
1012,118277155.18182684,2020-01-09,0.0055891218107855
1013,117966927.54852532,2020-01-10,-0.0026228871739821
1014,117461904.8700182,2020-01-13,-0.0042810530798927
1015,117559957.30770476,2020-01-14,0.0008347594719755
1016,118478755.42433438,2020-01-15,0.0078155703495599
1017,119299725.67849088,2020-01-16,0.0069292612942817
1018,119492064.19075546,2020-01-17,0.0016122292919844
1019,119543371.33157262,2020-01-21,0.0004293769729784
1020,119484579.32707667,2020-01-22,-0.0004918048055786
1021,119369644.0225092,2020-01-23,-0.0009619258419353
1022,118182611.79690409,2020-01-24,-0.0099441716135241
1023,116086776.74906994,2020-01-27,-0.0177338697797254
1024,116374808.65300769,2020-01-28,0.0024811775466928
1025,116788101.6479282,2020-01-29,0.0035513956989852
1026,118372248.74772072,2020-01-30,0.0135642850379409
1027,114877510.70025136,2020-01-31,-0.0295232884771623
1028,115586025.36571082,2020-02-03,0.0061675663159883
1029,117254847.36259577,2020-02-04,0.0144379218128216
1030,118284725.39801572,2020-02-05,0.0087832448601052
1031,118410331.85544248,2020-02-06,0.0010618992182136
1032,117679084.80157386,2020-02-07,-0.0061755341988344
1033,118454488.72654216,2020-02-10,0.0065891396612727
1034,118654877.04446398,2020-02-11,0.001691690370505
1035,120709910.95645344,2020-02-12,0.0173194222030954
1036,120518180.38906889,2020-02-13,-0.0015883581212623
1037,120904310.87041986,2020-02-14,0.0032039189448798
1038,120314958.01409853,2020-02-18,-0.0048745396427839
1039,120672255.86437891,2020-02-19,0.0029696876945137
1040,120005076.47845694,2020-02-20,-0.0055288548402693
1041,118712373.19668916,2020-02-21,-0.0107720716464844
1042,113447713.32109876,2020-02-24,-0.0443480298963243
1043,109034362.6691511,2020-02-25,-0.0389020679461054
1044,108095647.68679692,2020-02-26,-0.0086093499276239
1045,103245526.65849964,2020-02-27,-0.0448687910391204
1046,102974501.00017616,2020-02-28,-0.002625059574929
1047,102820039.25100738,2020-03-02,-0.0014999999773585
1048,101091414.1694378,2020-03-03,-0.0168121418175068
1049,106131582.16169655,2020-03-04,0.0498575277996506
1050,102817183.2719799,2020-03-05,-0.0312291480274646
1051,101171580.33093508,2020-03-06,-0.0160051354129371
1052,93425832.41217132,2020-03-09,-0.0765605112960301
1053,93285693.68591574,2020-03-10,-0.001499999760637
1054,90222192.24760154,2020-03-11,-0.0328399920423888
1055,90139863.80524756,2020-03-12,-0.0009125076691557
1056,90139863.80524756,2020-03-13,0.0
1057,90139863.80524756,2020-03-16,0.0
1058,90139863.80524756,2020-03-17,0.0
1059,90139863.80524756,2020-03-18,0.0
1060,90139863.80524756,2020-03-19,0.0
1061,90139863.80524756,2020-03-20,0.0
1062,90139863.80524756,2020-03-23,0.0
1063,90139863.80524756,2020-03-24,0.0
1064,90139863.80524756,2020-03-25,0.0
1065,90139863.80524756,2020-03-26,0.0
1066,90139863.80524756,2020-03-27,0.0
1067,92551744.61608246,2020-03-30,0.0267570940205312
1068,91012768.21569112,2020-03-31,-0.0166282808257718
1069,86406521.97012955,2020-04-01,-0.0506109893794817
1070,87522640.5991947,2020-04-02,0.0129170646337437
