,date,account_value
825,2024-01-16,100687551.79553004
826,2024-01-17,100458308.49553004
827,2024-01-18,100745008.39553005
828,2024-01-19,102255301.79553005
829,2024-01-22,102184610.79553005
830,2024-01-23,101738327.79553004
831,2024-01-24,101117959.89553005
832,2024-01-25,101053167.59553003
833,2024-01-26,100993048.89553005
834,2024-01-29,100999412.09553003
835,2024-01-30,101068783.49553004
836,2024-01-31,99395438.29553005
837,2024-02-01,100092752.09553003
838,2024-02-02,100063826.59553005
839,2024-02-05,100587902.19553004
840,2024-02-06,100787530.49553004
841,2024-02-07,101345311.49553004
842,2024-02-15,101398310.49553004
843,2024-02-16,102495164.19553004
844,2024-02-19,105540172.09553003
845,2024-02-20,106059074.49553004
846,2024-02-21,105028983.49553004
847,2024-02-22,104760899.39553005
848,2024-02-23,102668917.49553004
849,2024-02-26,102943195.79553004
850,2024-02-27,104933010.09553003
851,2024-02-28,106936902.19553004
852,2024-02-29,107324811.49553004
853,2024-03-01,107519837.29553004
854,2024-03-04,107434970.49553004
855,2024-03-05,109464035.39553005
856,2024-03-06,109898268.29553004
857,2024-03-07,111396539.39553003
858,2024-03-08,109254105.79553004
859,2024-03-11,107791296.59553003
860,2024-03-12,108381632.89553005
861,2024-03-13,110661078.09553003
862,2024-03-14,110321475.89553005
863,2024-03-15,109776804.09553003
864,2024-03-18,108619214.19553004
865,2024-03-19,108516175.29553004
866,2024-03-20,109358857.59553003
867,2024-03-21,110354853.19553004
868,2024-03-22,111046305.99553004
869,2024-03-25,109556496.69553004
870,2024-03-26,109724276.59553003
871,2024-03-27,110107258.09553003
872,2024-03-28,110611141.59553003
873,2024-03-29,109612002.19553004
874,2024-04-01,109444164.39553005
875,2024-04-02,110234323.19553004
876,2024-04-03,108969066.69553004
877,2024-04-04,109116202.49553004
878,2024-04-05,107937695.19553004
879,2024-04-08,107726854.99553004
880,2024-04-09,108545235.79553004
881,2024-04-10,108029085.29553004
882,2024-04-11,107642345.89553005
883,2024-04-12,108848651.49553004
884,2024-04-15,103600661.29553004
885,2024-04-16,103074905.39553005
886,2024-04-17,101807952.49553004
887,2024-04-19,100280756.89553005
888,2024-04-22,100763065.09553003
889,2024-04-23,98944737.79553004
890,2024-04-24,101045335.69553003
891,2024-04-25,101377924.49553004
892,2024-04-26,101739720.89553005
893,2024-05-02,102017375.09553003
894,2024-05-03,102918338.79553004
895,2024-05-06,104300732.19553003
896,2024-05-07,104937328.59553003
897,2024-05-08,105871986.99553004
898,2024-05-09,105065117.09553003
899,2024-05-10,104481090.99553004
900,2024-05-13,103940495.99553004
901,2024-05-14,104136779.19553004
902,2024-05-15,105312570.89553005
903,2024-05-16,106404854.69553004
904,2024-05-17,107173954.89553005
905,2024-05-20,107738144.29553004
906,2024-05-21,107534778.09553003
907,2024-05-22,106072867.09553003
908,2024-05-23,108125936.49553004
909,2024-05-24,107963747.59753004
910,2024-05-27,108026253.80225004
911,2024-05-28,108347025.08615004
912,2024-05-29,107905584.95271504
913,2024-05-30,107634620.34049504
914,2024-05-31,107193392.48643003
915,2024-06-03,108332904.91200504
916,2024-06-04,108698974.58154504
917,2024-06-05,108762202.58154504
918,2024-06-06,108626202.58154504
919,2024-06-07,108345433.02154504
920,2024-06-10,108241402.14154503
921,2024-06-11,107450336.99154504
922,2024-06-12,108893113.81154503
923,2024-06-13,109066432.04154503
924,2024-06-14,107384840.52154504
925,2024-06-17,106403329.87154503
926,2024-06-18,106436656.52154504
927,2024-06-19,106012269.40154503
928,2024-06-20,105733177.87154503
929,2024-06-21,105741966.35154504
930,2024-06-24,103815658.65154503
931,2024-06-25,103839314.21154504
932,2024-06-26,103815446.00154503
933,2024-06-27,103875795.12154503
934,2024-06-28,103706428.04154503
935,2024-07-01,105003856.71154504
936,2024-07-02,106094899.56154503
937,2024-07-03,106189816.44154504
938,2024-07-04,106146010.00154503
939,2024-07-05,106362219.09154503
940,2024-07-08,105698688.21154504
941,2024-07-09,106342143.09154503
942,2024-07-10,106200089.56154503
943,2024-07-11,105820138.41154504
944,2024-07-12,105320170.44154504
945,2024-07-15,105129295.12154503
946,2024-07-16,105090946.00154503
947,2024-07-17,104183007.80154504
948,2024-07-18,104231961.56154503
949,2024-07-19,104020314.41154504
950,2024-07-22,104237509.09154503
951,2024-07-23,103205036.27154504
952,2024-07-24,103206948.13154504
953,2024-07-25,102722204.44154504
954,2024-07-26,104021026.20154503
955,2024-07-29,104154367.08154504
956,2024-07-30,104595492.88154504
957,2024-07-31,105339396.67154503
958,2024-08-01,104040974.80154504
959,2024-08-02,104026904.94154504
960,2024-08-05,101037449.75154504
961,2024-08-06,102613174.33154504
962,2024-08-07,103390598.33154504
963,2024-08-08,103976978.16154504
964,2024-08-09,104798965.38154504
965,2024-08-12,104949641.32154503
966,2024-08-13,104825321.79154503
967,2024-08-14,105152945.15154503
968,2024-08-15,104210025.86154503
969,2024-08-16,106176970.37154503
970,2024-08-19,107111137.73154503
971,2024-08-20,107892163.93154503
972,2024-08-21,108992634.34154503
973,2024-08-22,108811744.78154503
974,2024-08-23,109115556.07154503
975,2024-08-26,108467498.04154503
976,2024-08-27,109293811.42154503
977,2024-08-28,109229680.92154503
978,2024-08-29,109054764.04154503
979,2024-08-30,108891364.95154503
980,2024-09-04,108339139.22154504
981,2024-09-05,107773762.78154503
982,2024-09-06,108809007.42154503
983,2024-09-09,108428930.13154504
984,2024-09-10,107292149.73154503
985,2024-09-11,107069452.61154503
986,2024-09-12,107185705.52154504
987,2024-09-13,106392283.96154504
988,2024-09-16,104773608.20154503
989,2024-09-17,106313406.37154503
990,2024-09-18,106703399.42154503
991,2024-09-19,107166726.07154503
992,2024-09-20,106894340.07154503
993,2024-09-23,106910365.14154503
994,2024-09-24,107488017.14154503
995,2024-09-25,108402967.49154504
996,2024-09-26,108664971.04154503
997,2024-09-27,108613446.14154503
998,2024-09-30,108313523.44154504
999,2024-10-01,108637814.34154503
1000,2024-10-02,108144984.14154503
1001,2024-10-03,107771208.59154503
1002,2024-10-04,107462178.84154503
1003,2024-10-07,107145028.14154503
1004,2024-10-08,107224077.94154504
1005,2024-10-09,108248210.84154503
1006,2024-10-10,109518228.59154503
1007,2024-10-11,109920595.49154504
1008,2024-10-14,109561393.69154504
1009,2024-10-15,109479879.29154503
1010,2024-10-16,109107900.64154503
1011,2024-10-17,109527557.49154504
1012,2024-10-18,109315278.39154503
1013,2024-10-21,108934722.44154504
1014,2024-10-22,107982126.24154504
1015,2024-10-23,108407918.44154504
1016,2024-10-24,107713025.34154503
1017,2024-10-25,107015980.24154504
1018,2024-10-28,107347797.34154503
1019,2024-10-29,107536784.24154504
1020,2024-10-30,107174393.39154503
1021,2024-10-31,107589701.14154503
1022,2024-11-01,106442698.74154504
1023,2024-11-04,105646980.29154503
1024,2024-11-05,105440391.19154504
1025,2024-11-06,106661462.49154504
1026,2024-11-07,106295069.39154503
1027,2024-11-08,105268811.64154503
1028,2024-11-11,105712063.24154504
1029,2024-11-12,104979683.24154504
1030,2024-11-13,104960995.49154504
1031,2024-11-14,103583254.24154504
1032,2024-11-15,102651316.99154504
1033,2024-11-18,102546631.84154503
1034,2024-11-19,101676037.89154503
1035,2024-11-20,102084631.84154503
1036,2024-11-21,103082165.14154503
1037,2024-11-22,103381673.39154503
1038,2024-11-25,104286956.04154503
1039,2024-11-26,104912197.14154503
1040,2024-11-27,104669043.84154503
1041,2024-11-28,104639429.84154503
1042,2024-11-29,105358111.59154503
1043,2024-12-02,105264332.49154504
1044,2024-12-03,104906543.84154503
1045,2024-12-04,104325438.09154503
1046,2024-12-05,106391139.24154504
1047,2024-12-06,106767107.39154503
1048,2024-12-09,107040704.74154504
1049,2024-12-10,106438290.29154503
1050,2024-12-11,106032239.19154504
1051,2024-12-12,105552184.54154503
1052,2024-12-13,104940202.34154503
1053,2024-12-16,104770855.64154503
1054,2024-12-17,104616266.54154503
1055,2024-12-18,105094520.74154504
1056,2024-12-19,104313140.74154504
1057,2024-12-20,104343378.29154503
1058,2024-12-23,104388173.89154503
1059,2024-12-24,104094186.99154504
1060,2024-12-25,105273183.59154503
1061,2024-12-26,105078505.39154503
1062,2024-12-27,105205845.14154503
1063,2024-12-30,104939904.49154504
1064,2024-12-31,104249162.09154503
1065,2025-01-02,104867914.99154504
1066,2025-01-03,103965690.39154503
1067,2025-01-06,102936260.44154504
1068,2025-01-07,102526179.59154503
1069,2025-01-08,103076348.24154504
1070,2025-01-09,102621542.94154504
1071,2025-01-10,101485501.24154504
1072,2025-01-13,101544291.19154504
1073,2025-01-14,100911194.99154504
1074,2025-01-15,101611595.19154504
1075,2025-01-16,102275162.94154504
1076,2025-01-17,102283837.59154503
1077,2025-01-20,102223910.04154503
1078,2025-01-21,101994710.49154504
1079,2025-01-22,101613744.94154504
1080,2025-01-23,102597454.19154504
1081,2025-01-24,103691493.29154503
1082,2025-02-03,102973513.34154503
1083,2025-02-04,103935996.84154503
1084,2025-02-05,103831701.09154503
1085,2025-02-06,103994163.09154503
1086,2025-02-07,104424501.54154503
1087,2025-02-10,103759868.44154504
1088,2025-02-11,103877728.24154504
1089,2025-02-12,103755117.79154503
1090,2025-02-13,103881355.34154503
1091,2025-02-14,103919602.44154504
1092,2025-02-17,103260007.54154503
1093,2025-02-18,103567834.19154504
1094,2025-02-19,104374930.39154503
1095,2025-02-20,104798993.29154503
1096,2025-02-21,104947892.39154503
1097,2025-02-24,105735147.89154503
1098,2025-02-25,105765451.89154503
1099,2025-02-26,105615413.89154503
1100,2025-02-27,106280829.64154503
1101,2025-02-28,105820665.84154503
1102,2025-03-03,106393933.14154503
1103,2025-03-04,106785473.39154503
1104,2025-03-05,106116253.64154503
1105,2025-03-06,106985542.44154504
1106,2025-03-07,108437466.44154504
1107,2025-03-10,109437550.69154504
1108,2025-03-11,109441826.24154504
1109,2025-03-12,110381750.24154504
1110,2025-03-13,111696273.99154504
1111,2025-03-14,112146539.99154504
1112,2025-03-17,112725587.54154503
1113,2025-03-18,111943143.34154503
1114,2025-03-19,111296347.59154503
1115,2025-03-20,111148809.59154503
1116,2025-03-21,110985395.14154503
1117,2025-03-24,112647654.19154504
1118,2025-03-25,112733776.44154504
1119,2025-03-26,112536996.04154503
1120,2025-03-27,112635311.84154503
1121,2025-03-28,112104245.39154503
1122,2025-03-31,111096170.54154503
1123,2025-04-01,112097718.09154503
1124,2025-04-02,112454346.49154504
1125,2025-04-03,104654403.14154503
1126,2025-04-04,104497421.53764504
1127,2025-04-08,104497421.53764504
1128,2025-04-09,104497421.53764504
1129,2025-04-10,104497421.53764504
1130,2025-04-11,105460829.30464505
1131,2025-04-14,106373025.79822005
1132,2025-04-15,106323982.16092005
1133,2025-04-16,105970104.15347005
1134,2025-04-17,106237495.84397006
1135,2025-04-18,105674522.10182005
1136,2025-04-21,104513862.72804505
1137,2025-04-22,103825380.70119506
1138,2025-04-23,104105020.62807006
1139,2025-04-24,105794730.51149505
1140,2025-04-25,108007160.56149504
1141,2025-04-28,108434477.01149505
1142,2025-04-29,108376080.76149505
1143,2025-05-05,109212188.06149505
1144,2025-05-06,109509431.36149505
1145,2025-05-07,110287997.41149506
1146,2025-05-08,113296562.26149505
1147,2025-05-09,112184048.51149505
1148,2025-05-12,113366674.66149506
1149,2025-05-13,114127676.91149504
1150,2025-05-14,115182306.61149505
1151,2025-05-15,115435587.26149505
1152,2025-05-16,114519581.81149505
1153,2025-05-19,115714340.06149505
1154,2025-05-20,118155915.11149505
1155,2025-05-21,119101994.91149506
1156,2025-05-22,118803872.31149505
1157,2025-05-23,119230278.76149505
1158,2025-05-26,120208998.46149504
1159,2025-05-27,120550204.41149504
1160,2025-05-28,121511610.86149505
1161,2025-05-29,121007792.51149505
1162,2025-05-30,121070394.36149505
