,date,account_value
815,2024-01-02,89841941.6339849
816,2024-01-03,90871748.6714099
817,2024-01-04,92229347.18906991
818,2024-01-05,92997922.29881991
819,2024-01-08,92997045.87861991
820,2024-01-09,92855986.3226749
821,2024-01-10,92393319.8713949
822,2024-01-11,92728280.58797489
823,2024-01-12,92651386.15213491
824,2024-01-15,91697558.6345549
825,2024-01-16,92503449.3707749
826,2024-01-17,92526394.1876399
827,2024-01-18,92992995.0692599
828,2024-01-19,93451551.08594492
829,2024-01-22,93902433.6560949
830,2024-01-23,93332382.1527249
831,2024-01-24,93327681.03558491
832,2024-01-25,93040939.69726491
833,2024-01-26,93321896.98906492
834,2024-01-29,93214216.11054489
835,2024-01-30,93346626.8503299
836,2024-01-31,93266470.3502699
837,2024-02-01,93852288.8143999
838,2024-02-02,93772545.40920492
839,2024-02-05,95155040.9745499
840,2024-02-06,95200572.69823489
841,2024-02-07,95744768.09399489
842,2024-02-15,96155131.6973549
843,2024-02-16,97318619.13088991
844,2024-02-19,99146769.16259491
845,2024-02-20,99403946.9785949
846,2024-02-21,98706426.6513799
847,2024-02-22,98548927.47689989
848,2024-02-23,97033197.6641499
849,2024-02-26,98009061.33191492
850,2024-02-27,99719434.03492992
851,2024-02-28,100199908.3617899
852,2024-02-29,100767566.9012349
853,2024-03-01,100911344.6382649
854,2024-03-04,101068043.9253649
855,2024-03-05,102043403.70133491
856,2024-03-06,101199496.9246699
857,2024-03-07,101933093.3918299
858,2024-03-08,99336226.2975949
859,2024-03-11,98360088.05067492
860,2024-03-12,98285865.0879699
861,2024-03-13,101116649.6191549
862,2024-03-14,100787150.7174949
863,2024-03-15,100195388.4528549
864,2024-03-18,98493919.96402991
865,2024-03-19,98191508.2775149
866,2024-03-20,99921296.9417199
867,2024-03-21,100998492.6391799
868,2024-03-22,101215794.84113991
869,2024-03-25,100457409.91291991
870,2024-03-26,101579451.53890991
871,2024-03-27,102194221.42453489
872,2024-03-28,103150957.0138599
873,2024-03-29,102333832.5994849
874,2024-04-01,102079079.2954699
875,2024-04-02,102237271.7035099
876,2024-04-03,100627171.1249499
877,2024-04-04,100523625.44802989
878,2024-04-05,99185511.0992799
879,2024-04-08,98801420.22111492
880,2024-04-09,100026914.28062992
881,2024-04-10,99394317.0738749
882,2024-04-11,99436893.6221249
883,2024-04-12,100758953.3145049
884,2024-04-15,95766493.99882992
885,2024-04-16,95824064.5128849
886,2024-04-17,94028522.40927991
887,2024-04-19,91754778.2125249
888,2024-04-22,93576736.0612899
889,2024-04-23,92011991.90307492
890,2024-04-24,94095929.43307489
891,2024-04-25,94004954.5030749
892,2024-04-26,94613532.65307492
893,2024-05-02,94314115.65307489
894,2024-05-03,94360019.60307492
895,2024-05-06,95977629.3930749
896,2024-05-07,96764854.46307491
897,2024-05-08,96782737.0830749
898,2024-05-09,95864141.19307491
899,2024-05-10,95929267.78307492
900,2024-05-13,95730561.28307492
901,2024-05-14,96305896.38307491
902,2024-05-15,97117619.3930749
903,2024-05-16,97863940.59307492
904,2024-05-17,98031873.8730749
905,2024-05-20,98225792.58307491
906,2024-05-21,98350445.33307493
907,2024-05-22,97232758.25307491
908,2024-05-23,98254935.5930749
909,2024-05-24,98107553.2126699
910,2024-05-27,98103067.30653992
911,2024-05-28,98143722.40749493
912,2024-05-29,98039625.69201493
913,2024-05-30,97906080.05148493
914,2024-05-31,97871062.1843149
915,2024-06-03,98133988.4140999
916,2024-06-04,98195257.83266988
917,2024-06-05,98242353.96094489
918,2024-06-06,98229607.28633988
919,2024-06-07,98240899.10138488
920,2024-06-10,98193623.60156487
921,2024-06-11,98066721.21891987
922,2024-06-12,98652269.00361985
923,2024-06-13,98667060.48800987
924,2024-06-14,98161921.45442986
925,2024-06-17,98237115.26892987
926,2024-06-18,98253098.12699986
927,2024-06-19,98156543.24815486
928,2024-06-20,98039942.87744486
929,2024-06-21,97760868.25127488
930,2024-06-24,97003831.92065486
931,2024-06-25,96967100.68405987
932,2024-06-26,96917638.95780988
933,2024-06-27,96876781.37445988
934,2024-06-28,96307702.75214988
935,2024-07-01,96669034.91143988
936,2024-07-02,97619669.5320649
937,2024-07-03,97833432.67377988
938,2024-07-04,97647856.02253488
939,2024-07-05,97807105.69505988
940,2024-07-08,97704581.36704987
941,2024-07-09,98356494.72751488
942,2024-07-10,98260645.18075985
943,2024-07-11,98042330.43103988
944,2024-07-12,97388341.19247988
945,2024-07-15,97257201.51435487
946,2024-07-16,97709723.16228487
947,2024-07-17,97878241.14750485
948,2024-07-18,98456189.89082487
949,2024-07-19,98508636.36967488
950,2024-07-22,98181779.12500988
951,2024-07-23,96713933.39009488
952,2024-07-24,96032581.04261987
953,2024-07-25,95249311.17414486
954,2024-07-26,95680478.67536987
955,2024-07-29,96202004.91779986
956,2024-07-30,96434020.24507488
957,2024-07-31,96701669.67586488
958,2024-08-01,94867368.58372986
959,2024-08-02,95864315.78174487
960,2024-08-05,92337198.12417987
961,2024-08-06,93988518.03483486
962,2024-08-07,94191158.13639987
963,2024-08-08,92996465.88622487
964,2024-08-09,94563216.31210989
965,2024-08-12,94900955.35400487
966,2024-08-13,94683575.05486986
967,2024-08-14,94198980.64656487
968,2024-08-15,93405030.20367487
969,2024-08-16,95869687.45588988
970,2024-08-19,96129519.70458987
971,2024-08-20,96921268.61491488
972,2024-08-21,98152650.5379799
973,2024-08-22,97587180.65381987
974,2024-08-23,98540911.14992489
975,2024-08-26,98737476.10238488
976,2024-08-27,99189618.73528987
977,2024-08-28,99453030.66974488
978,2024-08-29,99368942.90413487
979,2024-08-30,99163867.30193987
980,2024-09-04,98085093.92184986
981,2024-09-05,98047496.37933987
982,2024-09-06,98487712.31570487
983,2024-09-09,97569959.36161987
984,2024-09-10,96159671.16373488
985,2024-09-11,96347819.24076487
986,2024-09-12,96030831.56466487
987,2024-09-13,95920256.68205987
988,2024-09-16,95103702.34021987
989,2024-09-17,96657871.59281987
990,2024-09-18,97297635.28933485
991,2024-09-19,97760782.72193488
992,2024-09-20,97868659.82748987
993,2024-09-23,98543978.61145988
994,2024-09-24,98958192.08288488
995,2024-09-25,100534704.55912487
996,2024-09-26,100510242.29598488
997,2024-09-27,100658030.6687799
998,2024-09-30,100879802.77265988
999,2024-10-01,101155882.24841988
1000,2024-10-02,100426041.14560987
1001,2024-10-03,99818184.16131487
1002,2024-10-04,98974296.35411988
1003,2024-10-07,99462673.64067487
1004,2024-10-08,99586525.68680486
1005,2024-10-09,100425517.15967487
1006,2024-10-10,100551019.17699488
1007,2024-10-11,100721904.64388987
1008,2024-10-14,101111618.35727486
1009,2024-10-15,100240564.21508986
1010,2024-10-16,99911532.40868486
1011,2024-10-17,100765745.35434987
1012,2024-10-18,100453128.98863488
1013,2024-10-21,99732313.89325987
1014,2024-10-22,99087726.70935488
1015,2024-10-23,99749794.25871487
1016,2024-10-24,98795167.18620987
1017,2024-10-25,98326316.44218487
1018,2024-10-28,98620860.15346488
1019,2024-10-29,98748950.92178987
1020,2024-10-30,97984118.35638987
1021,2024-10-31,98659250.31523988
1022,2024-11-01,97550384.38385987
1023,2024-11-04,97412074.01918489
1024,2024-11-05,97393000.90222487
1025,2024-11-06,98658636.35125989
1026,2024-11-07,98390870.48795488
1027,2024-11-08,97697326.8382399
1028,2024-11-11,97349602.24740988
1029,2024-11-12,96863816.78551486
1030,2024-11-13,96309975.94298987
1031,2024-11-14,94554087.75126487
1032,2024-11-15,92954816.43191487
1033,2024-11-18,93150527.70500489
1034,2024-11-19,92258255.03467989
1035,2024-11-20,93292023.10091989
1036,2024-11-21,94287595.24819988
1037,2024-11-22,94177527.12107487
1038,2024-11-25,94755436.02495487
1039,2024-11-26,95083650.18501987
1040,2024-11-27,94497783.29269488
1041,2024-11-28,94486298.27426487
1042,2024-11-29,95366831.60071488
1043,2024-12-02,95399764.76011486
1044,2024-12-03,95441767.23156486
1045,2024-12-04,94559443.62751487
1046,2024-12-05,98406194.32237987
1047,2024-12-06,99481304.13459986
1048,2024-12-09,99337385.57483986
1049,2024-12-10,99185049.41061987
1050,2024-12-11,99037085.03081487
1051,2024-12-12,98599219.09271488
1052,2024-12-13,98093205.09646487
1053,2024-12-16,98231500.95896488
1054,2024-12-17,97992665.77520987
1055,2024-12-18,98510739.33165987
1056,2024-12-19,97828745.12925987
1057,2024-12-20,98013011.29618987
1058,2024-12-23,97819531.84445988
1059,2024-12-24,97670924.55616488
1060,2024-12-25,99339898.56879987
1061,2024-12-26,99168453.23959489
1062,2024-12-27,99505184.93888488
1063,2024-12-30,99044001.48564488
1064,2024-12-31,98425191.73807485
1065,2025-01-02,98572773.58300987
1066,2025-01-03,97028588.03379987
1067,2025-01-06,95837203.90692988
1068,2025-01-07,95603770.18589987
1069,2025-01-08,95945159.19328488
1070,2025-01-09,95430138.58882986
1071,2025-01-10,93911202.34460486
1072,2025-01-13,94838036.71287985
1073,2025-01-14,94397508.81387988
1074,2025-01-15,94897030.79553987
1075,2025-01-16,95440741.18526487
1076,2025-01-17,95919190.20762488
1077,2025-01-20,96034257.63202487
1078,2025-01-21,95899933.60335487
1079,2025-01-22,95598479.77393489
1080,2025-01-23,97229041.18232487
1081,2025-01-24,97479005.56759988
1082,2025-02-03,96126411.10886487
1083,2025-02-04,97413154.16083488
1084,2025-02-05,97279171.45802487
1085,2025-02-06,97419656.98919988
1086,2025-02-07,97707837.89222486
1087,2025-02-10,96783343.01599486
1088,2025-02-11,96851493.09055988
1089,2025-02-12,96766552.29380485
1090,2025-02-13,97149566.57521988
1091,2025-02-14,97228978.06245987
1092,2025-02-17,97029759.67975986
1093,2025-02-18,97758266.86038485
1094,2025-02-19,98265304.75089487
1095,2025-02-20,98472722.68845488
1096,2025-02-21,98708503.67557988
1097,2025-02-24,100428198.69635488
1098,2025-02-25,100412812.58894987
1099,2025-02-26,100542531.69579989
1100,2025-02-27,101037495.94119488
1101,2025-02-28,100993106.21984486
1102,2025-03-03,102068678.19998987
1103,2025-03-04,101884726.24205987
1104,2025-03-05,101495658.40559489
1105,2025-03-06,103279106.92222488
1106,2025-03-07,105049997.71717487
1107,2025-03-10,105617351.38639486
1108,2025-03-11,105887606.83801487
1109,2025-03-12,105989559.75560486
1110,2025-03-13,107599833.99191989
1111,2025-03-14,107930597.03207988
1112,2025-03-17,108228567.45691986
1113,2025-03-18,107056383.96199486
1114,2025-03-19,106774638.21945487
1115,2025-03-20,106693849.84545487
1116,2025-03-21,107424392.34565988
1117,2025-03-24,110083700.51620987
1118,2025-03-25,109806977.50368488
1119,2025-03-26,109216783.32363488
1120,2025-03-27,108937519.35776986
1121,2025-03-28,109158753.15350488
1122,2025-03-31,108735115.18876988
1123,2025-04-01,110125443.46221988
1124,2025-04-02,110850153.38270487
1125,2025-04-03,103164584.84288487
1126,2025-04-04,103009838.00009488
1127,2025-04-08,103009838.00009488
1128,2025-04-09,103009838.00009488
1129,2025-04-10,103009838.00009488
1130,2025-04-11,103146569.0676449
1131,2025-04-14,103200908.30536489
1132,2025-04-15,103193636.76346488
1133,2025-04-16,103165381.77434486
1134,2025-04-17,103144886.43588988
1135,2025-04-18,103172873.03573486
1136,2025-04-21,103071032.19314988
1137,2025-04-22,103039071.64311486
1138,2025-04-23,103176522.72408487
1139,2025-04-24,103209594.64511487
1140,2025-04-25,103261580.14131987
1141,2025-04-28,103274193.50678489
1142,2025-04-29,103171711.0996549
1143,2025-05-05,103191522.75414991
1144,2025-05-06,103118388.88749993
1145,2025-05-07,102985758.64342494
1146,2025-05-08,103256050.65923494
1147,2025-05-09,103119040.28271995
1148,2025-05-12,103250776.67733996
1149,2025-05-13,103744357.75551495
1150,2025-05-14,104382652.21491493
1151,2025-05-15,104646160.12958993
1152,2025-05-16,103912383.29923993
1153,2025-05-19,103556352.77338994
1154,2025-05-20,103746177.26671493
1155,2025-05-21,103788300.61948994
1156,2025-05-22,103422833.13703993
1157,2025-05-23,103401570.16798994
1158,2025-05-26,103679693.65688992
1159,2025-05-27,103613580.79081494
1160,2025-05-28,103531895.59513994
1161,2025-05-29,103279050.43033993
1162,2025-05-30,103166027.30556493
